"SUMLEV","REGION","DIVISION","STATE","COUNTY","STNAME","CTYNAME","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016"
50.00,3.00,7.00,5.00,131.00,"Arkansas","Sebastian County",125744.00,125776.00,125817.00,126909.00,127418.00,127127.00,126827.00,127590.00,127793.00
50.00,3.00,7.00,5.00,133.00,"Arkansas","Sevier County",17058.00,17058.00,17142.00,17166.00,17153.00,17297.00,17377.00,17226.00,16910.00
50.00,3.00,7.00,5.00,135.00,"Arkansas","Sharp County",17264.00,17267.00,17280.00,17274.00,17061.00,17084.00,16904.00,16931.00,17157.00
50.00,3.00,7.00,5.00,123.00,"Arkansas","St. Francis County",28258.00,28258.00,28181.00,27960.00,27907.00,27408.00,27026.00,26578.00,26196.00
50.00,3.00,7.00,5.00,137.00,"Arkansas","Stone County",12394.00,12394.00,12394.00,12563.00,12610.00,12490.00,12445.00,12430.00,12539.00
50.00,3.00,7.00,5.00,139.00,"Arkansas","Union County",41639.00,41639.00,41556.00,41375.00,40864.00,40603.00,40158.00,40158.00,39887.00
50.00,3.00,7.00,5.00,141.00,"Arkansas","Van Buren County",17295.00,17294.00,17308.00,17197.00,17167.00,16992.00,16893.00,16780.00,16628.00
50.00,3.00,7.00,5.00,143.00,"Arkansas","Washington County",203065.00,203043.00,204012.00,207833.00,211497.00,215979.00,219891.00,224233.00,228049.00
50.00,3.00,7.00,5.00,145.00,"Arkansas","White County",77076.00,77076.00,77333.00,78116.00,78670.00,78635.00,78532.00,79013.00,79263.00
50.00,3.00,7.00,5.00,147.00,"Arkansas","Woodruff County",7260.00,7264.00,7240.00,7189.00,7068.00,7042.00,6886.00,6727.00,6641.00
50.00,3.00,7.00,5.00,149.00,"Arkansas","Yell County",22185.00,22185.00,22155.00,21935.00,21804.00,21768.00,21850.00,21607.00,21552.00
50.00,4.00,9.00,6.00,1.00,"California","Alameda County",1510271.00,1510261.00,1513653.00,1532019.00,1555542.00,1581226.00,1608868.00,1632747.00,1647704.00
50.00,4.00,9.00,6.00,3.00,"California","Alpine County",1175.00,1175.00,1160.00,1109.00,1123.00,1141.00,1104.00,1106.00,1071.00
50.00,4.00,9.00,6.00,5.00,"California","Amador County",38091.00,38091.00,37869.00,37524.00,37089.00,36576.00,36739.00,37026.00,37383.00
50.00,4.00,9.00,6.00,7.00,"California","Butte County",220000.00,220000.00,219983.00,219987.00,221180.00,222116.00,223974.00,225251.00,226864.00
50.00,4.00,9.00,6.00,9.00,"California","Calaveras County",45578.00,45578.00,45462.00,45106.00,44760.00,44577.00,44589.00,44840.00,45171.00
50.00,4.00,9.00,6.00,11.00,"California","Colusa County",21419.00,21419.00,21446.00,21366.00,21323.00,21322.00,21256.00,21318.00,21588.00
50.00,4.00,9.00,6.00,13.00,"California","Contra Costa County",1049025.00,1049200.00,1052875.00,1066126.00,1078242.00,1094030.00,1108996.00,1123231.00,1135127.00
50.00,4.00,9.00,6.00,15.00,"California","Del Norte County",28610.00,28610.00,28562.00,28466.00,28212.00,27837.00,27252.00,27301.00,27540.00
50.00,4.00,9.00,6.00,17.00,"California","El Dorado County",181058.00,181058.00,181153.00,180863.00,180558.00,181427.00,183031.00,184359.00,185625.00
50.00,4.00,9.00,6.00,19.00,"California","Fresno County",930450.00,930491.00,932463.00,940496.00,946844.00,953762.00,963151.00,972130.00,979915.00
50.00,4.00,9.00,6.00,21.00,"California","Glenn County",28122.00,28122.00,28109.00,28186.00,27938.00,27915.00,27982.00,27961.00,28085.00
50.00,4.00,9.00,6.00,23.00,"California","Humboldt County",134623.00,134623.00,135032.00,135243.00,134663.00,134555.00,134665.00,135383.00,136646.00
50.00,4.00,9.00,6.00,25.00,"California","Imperial County",174528.00,174528.00,174751.00,176227.00,177287.00,177194.00,178866.00,179806.00,180883.00
50.00,4.00,9.00,6.00,27.00,"California","Inyo County",18546.00,18546.00,18513.00,18403.00,18408.00,18418.00,18410.00,18251.00,18144.00
50.00,4.00,9.00,6.00,29.00,"California","Kern County",839631.00,839627.00,841676.00,849484.00,855808.00,864454.00,872138.00,879497.00,884788.00
50.00,4.00,9.00,6.00,31.00,"California","Kings County",152982.00,152982.00,152368.00,151895.00,151042.00,150480.00,149669.00,150331.00,149785.00
50.00,4.00,9.00,6.00,33.00,"California","Lake County",64665.00,64665.00,64743.00,64242.00,63942.00,63776.00,64099.00,64446.00,64116.00
50.00,4.00,9.00,6.00,35.00,"California","Lassen County",34895.00,34895.00,34838.00,34288.00,33662.00,32144.00,31714.00,31333.00,30870.00
50.00,4.00,9.00,6.00,37.00,"California","Los Angeles County",9818605.00,9818700.00,9825473.00,9888476.00,9953555.00,10015436.00,10066615.00,10112255.00,10137915.00
50.00,4.00,9.00,6.00,39.00,"California","Madera County",150865.00,150843.00,151099.00,151962.00,151947.00,151811.00,154071.00,154306.00,154697.00
50.00,4.00,9.00,6.00,41.00,"California","Marin County",252409.00,252409.00,252946.00,255457.00,256064.00,258506.00,260516.00,261054.00,260651.00
50.00,4.00,9.00,6.00,43.00,"California","Mariposa County",18251.00,18250.00,18260.00,18188.00,17858.00,17746.00,17658.00,17553.00,17410.00
50.00,4.00,9.00,6.00,45.00,"California","Mendocino County",87841.00,87840.00,87807.00,87442.00,87409.00,87207.00,87449.00,87353.00,87628.00
50.00,4.00,9.00,6.00,47.00,"California","Merced County",255793.00,255798.00,256831.00,259678.00,261430.00,262661.00,265139.00,267101.00,268672.00
50.00,4.00,9.00,6.00,49.00,"California","Modoc County",9686.00,9686.00,9695.00,9497.00,9328.00,9100.00,9010.00,8933.00,8795.00
50.00,4.00,9.00,6.00,51.00,"California","Mono County",14202.00,14202.00,14246.00,14407.00,14325.00,14020.00,14045.00,13885.00,13981.00
50.00,4.00,9.00,6.00,53.00,"California","Monterey County",415057.00,415055.00,416415.00,421157.00,425799.00,428064.00,429902.00,432007.00,435232.00
50.00,4.00,9.00,6.00,55.00,"California","Napa County",136484.00,136530.00,136813.00,137940.00,138898.00,140102.00,141097.00,141854.00,142166.00
50.00,4.00,9.00,6.00,57.00,"California","Nevada County",98764.00,98748.00,98782.00,98772.00,98305.00,98156.00,98796.00,98829.00,99107.00
50.00,4.00,9.00,6.00,59.00,"California","Orange County",3010232.00,3010261.00,3017647.00,3053884.00,3084935.00,3112576.00,3134438.00,3156573.00,3172532.00
50.00,4.00,9.00,6.00,61.00,"California","Placer County",348432.00,348494.00,350234.00,356783.00,361018.00,366435.00,370486.00,374383.00,380531.00
50.00,4.00,9.00,6.00,63.00,"California","Plumas County",20007.00,20007.00,19918.00,19691.00,19327.00,18844.00,18573.00,18401.00,18627.00
50.00,4.00,9.00,6.00,65.00,"California","Riverside County",2189641.00,2189753.00,2202226.00,2236146.00,2264919.00,2291452.00,2322455.00,2352892.00,2387741.00
50.00,4.00,9.00,6.00,67.00,"California","Sacramento County",1418788.00,1418742.00,1422018.00,1435002.00,1447236.00,1460023.00,1478137.00,1496644.00,1514460.00
50.00,4.00,9.00,6.00,69.00,"California","San Benito County",55269.00,55269.00,55554.00,56159.00,56799.00,57471.00,58098.00,58473.00,59414.00
50.00,4.00,9.00,6.00,71.00,"California","San Bernardino County",2035210.00,2035212.00,2041562.00,2062945.00,2077247.00,2087945.00,2105935.00,2122545.00,2140096.00
50.00,4.00,9.00,6.00,73.00,"California","San Diego County",3095313.00,3095342.00,3104346.00,3140692.00,3181513.00,3218419.00,3258856.00,3290245.00,3317749.00
50.00,4.00,9.00,6.00,75.00,"California","San Francisco County",805235.00,805193.00,805766.00,815672.00,828816.00,839280.00,850424.00,862004.00,870887.00
50.00,4.00,9.00,6.00,77.00,"California","San Joaquin County",685306.00,685308.00,687380.00,694943.00,700611.00,703265.00,713218.00,723496.00,733709.00
50.00,4.00,9.00,6.00,79.00,"California","San Luis Obispo County",269637.00,269599.00,269909.00,271176.00,274487.00,276191.00,278877.00,280960.00,282887.00
50.00,4.00,9.00,6.00,81.00,"California","San Mateo County",718451.00,718498.00,719935.00,728919.00,739982.00,748952.00,756819.00,763191.00,764797.00
50.00,4.00,9.00,6.00,83.00,"California","Santa Barbara County",423895.00,423939.00,424396.00,425998.00,430638.00,435800.00,440553.00,443815.00,446170.00
50.00,4.00,9.00,6.00,85.00,"California","Santa Clara County",1781642.00,1781672.00,1786637.00,1812868.00,1838988.00,1866961.00,1889824.00,1910105.00,1919402.00
50.00,4.00,9.00,6.00,87.00,"California","Santa Cruz County",262382.00,262362.00,263270.00,264896.00,266435.00,268948.00,270971.00,273627.00,274673.00
50.00,4.00,9.00,6.00,89.00,"California","Shasta County",177223.00,177223.00,177320.00,177963.00,178430.00,179062.00,179717.00,179301.00,179631.00
50.00,4.00,9.00,6.00,91.00,"California","Sierra County",3240.00,3240.00,3220.00,3106.00,3076.00,3039.00,2983.00,2983.00,2947.00
50.00,4.00,9.00,6.00,93.00,"California","Siskiyou County",44900.00,44900.00,44936.00,44673.00,44147.00,43632.00,43476.00,43483.00,43603.00
50.00,4.00,9.00,6.00,95.00,"California","Solano County",413344.00,413344.00,414034.00,416486.00,419881.00,423972.00,429601.00,434321.00,440207.00
50.00,4.00,9.00,6.00,97.00,"California","Sonoma County",483878.00,483880.00,484817.00,487641.00,490509.00,494657.00,499168.00,501474.00,503070.00
50.00,4.00,9.00,6.00,99.00,"California","Stanislaus County",514453.00,514451.00,515342.00,518073.00,521360.00,524744.00,529754.00,535385.00,541560.00
50.00,4.00,9.00,6.00,101.00,"California","Sutter County",94737.00,94743.00,94806.00,94614.00,94362.00,94801.00,95236.00,95978.00,96651.00
50.00,4.00,9.00,6.00,103.00,"California","Tehama County",63463.00,63440.00,63571.00,63254.00,63133.00,62835.00,62756.00,63073.00,63276.00
50.00,4.00,9.00,6.00,105.00,"California","Trinity County",13786.00,13786.00,13765.00,13716.00,13500.00,13430.00,13121.00,13068.00,12782.00
50.00,4.00,9.00,6.00,107.00,"California","Tulare County",442179.00,442182.00,443083.00,447384.00,450701.00,453354.00,456115.00,458238.00,460437.00
50.00,4.00,9.00,6.00,109.00,"California","Tuolumne County",55365.00,55365.00,55182.00,54749.00,54134.00,53940.00,53827.00,53615.00,53804.00
50.00,4.00,9.00,6.00,111.00,"California","Ventura County",823318.00,823387.00,825320.00,830707.00,834519.00,839498.00,844078.00,847719.00,849738.00
50.00,4.00,9.00,6.00,113.00,"California","Yolo County",200849.00,200850.00,201122.00,202167.00,204929.00,206685.00,208737.00,212202.00,215802.00
50.00,4.00,9.00,6.00,115.00,"California","Yuba County",72155.00,72148.00,72346.00,72548.00,72901.00,73233.00,73776.00,74299.00,75275.00
50.00,4.00,8.00,8.00,1.00,"Colorado","Adams County",441603.00,441687.00,443681.00,452040.00,460472.00,470107.00,480446.00,490674.00,498187.00
50.00,4.00,8.00,8.00,3.00,"Colorado","Alamosa County",15445.00,15445.00,15927.00,16137.00,16141.00,16253.00,16284.00,16435.00,16654.00
50.00,4.00,8.00,8.00,5.00,"Colorado","Arapahoe County",572003.00,572155.00,574785.00,585836.00,596066.00,607660.00,618307.00,629241.00,637068.00
50.00,4.00,8.00,8.00,7.00,"Colorado","Archuleta County",12084.00,12084.00,12055.00,12011.00,12113.00,12194.00,12229.00,12384.00,12854.00
50.00,4.00,8.00,8.00,9.00,"Colorado","Baca County",3788.00,3788.00,3790.00,3814.00,3762.00,3682.00,3630.00,3599.00,3568.00
50.00,4.00,8.00,8.00,11.00,"Colorado","Bent County",6499.00,6499.00,6508.00,6322.00,5811.00,5738.00,5780.00,5892.00,5861.00
50.00,4.00,8.00,8.00,13.00,"Colorado","Boulder County",294567.00,294571.00,295983.00,300597.00,305350.00,310287.00,313204.00,318738.00,322226.00
50.00,4.00,8.00,8.00,14.00,"Colorado","Broomfield County",55889.00,55866.00,56275.00,57425.00,58930.00,60116.00,61786.00,64885.00,66529.00
50.00,4.00,8.00,8.00,15.00,"Colorado","Chaffee County",17809.00,17809.00,17803.00,18007.00,18105.00,18318.00,18448.00,18606.00,19058.00
50.00,4.00,8.00,8.00,17.00,"Colorado","Cheyenne County",1836.00,1836.00,1831.00,1863.00,1873.00,1881.00,1841.00,1816.00,1848.00
50.00,4.00,8.00,8.00,19.00,"Colorado","Clear Creek County",9088.00,9075.00,9081.00,9052.00,9075.00,9100.00,9215.00,9364.00,9436.00
50.00,4.00,8.00,8.00,21.00,"Colorado","Conejos County",8256.00,8256.00,8292.00,8317.00,8279.00,8257.00,8276.00,8125.00,8129.00
50.00,4.00,8.00,8.00,23.00,"Colorado","Costilla County",3524.00,3524.00,3526.00,3646.00,3603.00,3521.00,3540.00,3563.00,3721.00
50.00,4.00,8.00,8.00,25.00,"Colorado","Crowley County",5823.00,5823.00,5852.00,5846.00,5418.00,5325.00,5608.00,5639.00,5694.00
50.00,4.00,8.00,8.00,27.00,"Colorado","Custer County",4255.00,4255.00,4275.00,4227.00,4241.00,4264.00,4344.00,4425.00,4602.00
50.00,4.00,8.00,8.00,29.00,"Colorado","Delta County",30952.00,30952.00,30880.00,30374.00,30438.00,30314.00,29961.00,29950.00,30442.00
50.00,4.00,8.00,8.00,31.00,"Colorado","Denver County",600158.00,599864.00,603329.00,619281.00,633563.00,647433.00,662425.00,680032.00,693060.00
50.00,4.00,8.00,8.00,33.00,"Colorado","Dolores County",2064.00,2064.00,2065.00,2033.00,1998.00,2030.00,1975.00,1981.00,2056.00
50.00,4.00,8.00,8.00,35.00,"Colorado","Douglas County",285465.00,285465.00,286979.00,292607.00,298754.00,306442.00,314981.00,322381.00,328632.00
50.00,4.00,8.00,8.00,37.00,"Colorado","Eagle County",52197.00,52197.00,52081.00,51751.00,51942.00,52379.00,52815.00,53346.00,53989.00
50.00,4.00,8.00,8.00,41.00,"Colorado","El Paso County",622263.00,622261.00,626950.00,636901.00,645641.00,654993.00,662647.00,674290.00,688284.00
50.00,4.00,8.00,8.00,39.00,"Colorado","Elbert County",23086.00,23086.00,23094.00,23260.00,23400.00,23670.00,24128.00,24698.00,25231.00
50.00,4.00,8.00,8.00,43.00,"Colorado","Fremont County",46824.00,46824.00,46857.00,47417.00,47122.00,46467.00,46427.00,46713.00,47446.00
50.00,4.00,8.00,8.00,45.00,"Colorado","Garfield County",56389.00,56389.00,56096.00,55964.00,56709.00,56914.00,57195.00,57768.00,58887.00
50.00,4.00,8.00,8.00,47.00,"Colorado","Gilpin County",5441.00,5441.00,5461.00,5444.00,5453.00,5567.00,5773.00,5817.00,5931.00
50.00,4.00,8.00,8.00,49.00,"Colorado","Grand County",14843.00,14843.00,14782.00,14543.00,14147.00,14254.00,14461.00,14580.00,15008.00
50.00,4.00,8.00,8.00,51.00,"Colorado","Gunnison County",15324.00,15324.00,15357.00,15458.00,15425.00,15643.00,15830.00,16137.00,16408.00
50.00,4.00,8.00,8.00,53.00,"Colorado","Hinsdale County",843.00,843.00,844.00,826.00,797.00,805.00,778.00,769.00,788.00
50.00,4.00,8.00,8.00,55.00,"Colorado","Huerfano County",6711.00,6711.00,6667.00,6522.00,6582.00,6479.00,6407.00,6459.00,6677.00
50.00,4.00,8.00,8.00,57.00,"Colorado","Jackson County",1394.00,1394.00,1385.00,1380.00,1347.00,1355.00,1395.00,1352.00,1357.00
50.00,4.00,8.00,8.00,59.00,"Colorado","Jefferson County",534543.00,534760.00,535916.00,539865.00,546080.00,551912.00,559076.00,565143.00,571837.00
50.00,4.00,8.00,8.00,61.00,"Colorado","Kiowa County",1398.00,1398.00,1396.00,1457.00,1438.00,1417.00,1409.00,1414.00,1373.00
50.00,4.00,8.00,8.00,63.00,"Colorado","Kit Carson County",8270.00,8270.00,8247.00,8201.00,8107.00,8279.00,8054.00,8234.00,8195.00
50.00,4.00,8.00,8.00,67.00,"Colorado","La Plata County",51334.00,51335.00,51374.00,51788.00,52356.00,53339.00,53882.00,54770.00,55623.00
50.00,4.00,8.00,8.00,65.00,"Colorado","Lake County",7310.00,7310.00,7267.00,7371.00,7280.00,7296.00,7351.00,7461.00,7618.00
50.00,4.00,8.00,8.00,69.00,"Colorado","Larimer County",299630.00,299629.00,300523.00,305267.00,310965.00,316605.00,324709.00,333869.00,339993.00
50.00,4.00,8.00,8.00,71.00,"Colorado","Las Animas County",15507.00,15507.00,15392.00,15027.00,14967.00,14401.00,14072.00,14067.00,14103.00
50.00,4.00,8.00,8.00,73.00,"Colorado","Lincoln County",5467.00,5469.00,5470.00,5431.00,5442.00,5430.00,5507.00,5551.00,5643.00
50.00,4.00,8.00,8.00,75.00,"Colorado","Logan County",22709.00,22709.00,22127.00,22096.00,21846.00,21660.00,21940.00,21946.00,21919.00
50.00,4.00,8.00,8.00,77.00,"Colorado","Mesa County",146723.00,146717.00,146486.00,147172.00,147471.00,147372.00,147502.00,148401.00,150083.00
50.00,4.00,8.00,8.00,79.00,"Colorado","Mineral County",712.00,712.00,704.00,711.00,710.00,722.00,693.00,724.00,732.00
50.00,4.00,8.00,8.00,81.00,"Colorado","Moffat County",13795.00,13795.00,13812.00,13424.00,13164.00,13099.00,12899.00,12899.00,13109.00
50.00,4.00,8.00,8.00,83.00,"Colorado","Montezuma County",25535.00,25541.00,25553.00,25467.00,25437.00,25657.00,25783.00,26153.00,26999.00
50.00,4.00,8.00,8.00,85.00,"Colorado","Montrose County",41276.00,41278.00,41194.00,40897.00,40678.00,40634.00,40747.00,40800.00,41471.00
50.00,4.00,8.00,8.00,87.00,"Colorado","Morgan County",28159.00,28159.00,28172.00,28512.00,28331.00,28306.00,28208.00,28323.00,28274.00
50.00,4.00,8.00,8.00,89.00,"Colorado","Otero County",18831.00,18831.00,18882.00,18867.00,18689.00,18525.00,18407.00,18284.00,18295.00
50.00,4.00,8.00,8.00,91.00,"Colorado","Ouray County",4436.00,4434.00,4466.00,4454.00,4546.00,4579.00,4615.00,4660.00,4857.00
50.00,4.00,8.00,8.00,93.00,"Colorado","Park County",16206.00,16201.00,16263.00,16089.00,16037.00,16118.00,16296.00,16581.00,17166.00
50.00,4.00,8.00,8.00,95.00,"Colorado","Phillips County",4442.00,4442.00,4463.00,4370.00,4382.00,4357.00,4380.00,4326.00,4288.00
50.00,4.00,8.00,8.00,97.00,"Colorado","Pitkin County",17148.00,17148.00,17158.00,17129.00,17223.00,17361.00,17595.00,17782.00,17752.00
50.00,4.00,8.00,8.00,99.00,"Colorado","Prowers County",12551.00,12551.00,12558.00,12500.00,12408.00,12286.00,12040.00,11949.00,11922.00
50.00,4.00,8.00,8.00,101.00,"Colorado","Pueblo County",159063.00,159063.00,159521.00,159785.00,160397.00,160803.00,161350.00,163117.00,165123.00
50.00,4.00,8.00,8.00,103.00,"Colorado","Rio Blanco County",6666.00,6669.00,6668.00,6782.00,6796.00,6740.00,6660.00,6548.00,6545.00
50.00,4.00,8.00,8.00,105.00,"Colorado","Rio Grande County",11982.00,11982.00,12020.00,11916.00,11882.00,11725.00,11561.00,11467.00,11479.00
50.00,4.00,8.00,8.00,107.00,"Colorado","Routt County",23509.00,23506.00,23447.00,23257.00,23285.00,23587.00,24054.00,24325.00,24648.00
50.00,4.00,8.00,8.00,109.00,"Colorado","Saguache County",6108.00,6108.00,6136.00,6178.00,6305.00,6209.00,6161.00,6209.00,6389.00
50.00,4.00,8.00,8.00,111.00,"Colorado","San Juan County",699.00,699.00,708.00,693.00,691.00,695.00,717.00,694.00,694.00
50.00,4.00,8.00,8.00,113.00,"Colorado","San Miguel County",7359.00,7359.00,7358.00,7483.00,7578.00,7636.00,7755.00,7849.00,8017.00
50.00,4.00,8.00,8.00,115.00,"Colorado","Sedgwick County",2379.00,2379.00,2370.00,2372.00,2372.00,2342.00,2330.00,2385.00,2407.00
50.00,4.00,8.00,8.00,117.00,"Colorado","Summit County",27994.00,27994.00,28065.00,27972.00,28223.00,28653.00,29205.00,29892.00,30374.00
50.00,4.00,8.00,8.00,119.00,"Colorado","Teller County",23350.00,23350.00,23447.00,23329.00,23373.00,23242.00,23375.00,23329.00,24043.00
50.00,4.00,8.00,8.00,121.00,"Colorado","Washington County",4814.00,4814.00,4802.00,4812.00,4737.00,4781.00,4784.00,4860.00,4908.00
50.00,4.00,8.00,8.00,123.00,"Colorado","Weld County",252825.00,252831.00,254164.00,258629.00,263997.00,270182.00,276163.00,285053.00,294932.00
50.00,4.00,8.00,8.00,125.00,"Colorado","Yuma County",10043.00,10043.00,10024.00,10156.00,10117.00,10205.00,10232.00,10095.00,10103.00
50.00,1.00,1.00,9.00,1.00,"Connecticut","Fairfield County",916829.00,916846.00,919750.00,928890.00,934931.00,940621.00,943686.00,944674.00,944177.00
50.00,1.00,1.00,9.00,3.00,"Connecticut","Hartford County",894014.00,894041.00,895388.00,897057.00,897420.00,897737.00,896258.00,894692.00,892389.00
50.00,1.00,1.00,9.00,5.00,"Connecticut","Litchfield County",189927.00,189926.00,189771.00,188968.00,187487.00,186760.00,185110.00,183776.00,182571.00
50.00,1.00,1.00,9.00,7.00,"Connecticut","Middlesex County",165676.00,165676.00,165631.00,166225.00,165512.00,165219.00,164555.00,163577.00,163329.00
50.00,1.00,1.00,9.00,9.00,"Connecticut","New Haven County",862477.00,862462.00,863480.00,864009.00,864177.00,862712.00,861534.00,859073.00,856875.00
50.00,1.00,1.00,9.00,11.00,"Connecticut","New London County",274055.00,274049.00,274072.00,273226.00,274267.00,273405.00,272053.00,270639.00,269801.00
50.00,1.00,1.00,9.00,13.00,"Connecticut","Tolland County",152691.00,152680.00,153214.00,153093.00,152006.00,151881.00,151758.00,151684.00,151118.00
50.00,1.00,1.00,9.00,15.00,"Connecticut","Windham County",118428.00,118434.00,118593.00,118425.00,117995.00,117668.00,116919.00,116615.00,116192.00
50.00,3.00,5.00,10.00,1.00,"Delaware","Kent County",162310.00,162349.00,162990.00,165258.00,167605.00,169457.00,171949.00,173533.00,174827.00
50.00,3.00,5.00,10.00,3.00,"Delaware","New Castle County",538479.00,538477.00,538934.00,542308.00,546041.00,549521.00,552271.00,555167.00,556987.00
50.00,3.00,5.00,10.00,5.00,"Delaware","Sussex County",197145.00,197110.00,197892.00,200358.00,203347.00,206417.00,210728.00,215376.00,220251.00
50.00,3.00,5.00,11.00,1.00,"District of Columbia","District of Columbia",601723.00,601766.00,605183.00,620477.00,635327.00,649165.00,659005.00,670377.00,681170.00
50.00,3.00,5.00,12.00,1.00,"Florida","Alachua County",247336.00,247335.00,247625.00,249722.00,251587.00,252636.00,255786.00,259402.00,263496.00
50.00,3.00,5.00,12.00,3.00,"Florida","Baker County",27115.00,27115.00,27080.00,27073.00,27055.00,27001.00,27143.00,27424.00,27937.00
50.00,3.00,5.00,12.00,5.00,"Florida","Bay County",168852.00,168852.00,169257.00,169647.00,172029.00,174994.00,178860.00,181947.00,183974.00
50.00,3.00,5.00,12.00,7.00,"Florida","Bradford County",28520.00,28520.00,28537.00,28491.00,27141.00,26910.00,26682.00,26935.00,26926.00
50.00,3.00,5.00,12.00,9.00,"Florida","Brevard County",543376.00,543378.00,544008.00,544456.00,547753.00,551299.00,557299.00,567934.00,579130.00
